Date,Line,In (Sum),Out (Sum),Load (Avg.),Load max,#APC-Trips
2023-07-31T19:00:00-05:00,YELLOW EVENING,344,344,4.0,20,19
2023-08-01T19:00:00-05:00,BLUE,309,309,1.8,15,51
2023-08-01T19:00:00-05:00,BRONZE,139,139,1.4,11,35
2023-08-01T19:00:00-05:00,BROWN,670,670,1.8,13,61
2023-08-01T19:00:00-05:00,GOLD,723,723,1.9,14,74
2023-08-01T19:00:00-05:00,GOLDHOPPER,207,207,2.1,12,36
2023-08-01T19:00:00-05:00,GREEN,"1,371","1,371",3.0,29,87
2023-08-01T19:00:00-05:00,GREEN EVENING,286,286,2.7,17,19
2023-08-01T19:00:00-05:00,GREEN EXPRESS,147,147,2.0,25,17
2023-08-01T19:00:00-05:00,GREENHOPPER,442,442,4.3,17,23
2023-08-01T19:00:00-05:00,GREENHOPPER EVENING,152,152,2.5,12,14
2023-08-01T19:00:00-05:00,GREY,754,754,3.6,18,60
2023-08-01T19:00:00-05:00,GREY EVENING,191,191,4.1,16,15
2023-08-01T19:00:00-05:00,ILLINI,4,4,1.2,3,2
2023-08-01T19:00:00-05:00,ILLINI LIMITED,693,693,3.4,23,75
2023-08-01T19:00:00-05:00,ILLINI LIMITED EVENING,140,140,1.9,13,30
2023-08-01T19:00:00-05:00,LAVENDER,510,510,4.8,15,46
2023-08-01T19:00:00-05:00,LIME EVENING,26,26,1.6,5,7
2023-08-01T19:00:00-05:00,LINK,297,297,2.0,11,62
2023-08-01T19:00:00-05:00,NAVY,3,3,0.0,3,23
2023-08-01T19:00:00-05:00,ORANGE,548,548,1.9,13,83
2023-08-01T19:00:00-05:00,ORANGEHOPPER,333,333,3.4,15,46
2023-08-01T19:00:00-05:00,PINK,111,111,1.8,10,19
2023-08-01T19:00:00-05:00,RAVEN,87,87,1.5,7,25
2023-08-01T19:00:00-05:00,RED,959,959,4.3,20,49
2023-08-01T19:00:00-05:00,RUBY EVENING,61,61,1.7,8,10
2023-08-01T19:00:00-05:00,SILVER,188,188,0.8,5,66
2023-08-01T19:00:00-05:00,SILVER LIMITED EVENING,44,44,0.8,6,32
2023-08-01T19:00:00-05:00,TEAL,534,534,2.8,23,79
2023-08-01T19:00:00-05:00,TEAL EVENING,111,111,1.5,7,30
2023-08-01T19:00:00-05:00,YELLOW,"1,153","1,153",6.0,31,54
2023-08-01T19:00:00-05:00,YELLOW EVENING,315,315,3.9,19,21
2023-08-02T19:00:00-05:00,BLUE,361,361,2.3,18,47
2023-08-02T19:00:00-05:00,BRONZE,33,33,1.1,8,11
2023-08-02T19:00:00-05:00,BROWN,610,610,1.7,15,62
2023-08-02T19:00:00-05:00,GOLD,787,787,1.9,36,75
2023-08-02T19:00:00-05:00,GOLDHOPPER,161,161,1.9,13,33
2023-08-02T19:00:00-05:00,GREEN,"1,350","1,350",3.1,25,84
2023-08-02T19:00:00-05:00,GREEN EVENING,327,327,3.2,20,19
2023-08-02T19:00:00-05:00,GREEN EXPRESS,136,136,1.8,21,18
2023-08-02T19:00:00-05:00,GREENHOPPER,858,858,5.6,36,35
2023-08-02T19:00:00-05:00,GREENHOPPER EVENING,183,183,2.6,20,14
2023-08-02T19:00:00-05:00,GREY,744,744,3.5,14,61
2023-08-02T19:00:00-05:00,GREY EVENING,132,132,4.3,12,10
2023-08-02T19:00:00-05:00,ILLINI,2,2,0.8,2,2
2023-08-02T19:00:00-05:00,ILLINI LIMITED,721,721,3.4,22,75
2023-08-02T19:00:00-05:00,ILLINI LIMITED EVENING,142,142,1.9,15,30
2023-08-02T19:00:00-05:00,LAVENDER,515,515,4.3,20,47
2023-08-02T19:00:00-05:00,LIME EVENING,20,20,0.6,3,8
2023-08-02T19:00:00-05:00,LINK,193,193,1.4,15,62
2023-08-02T19:00:00-05:00,NAVY,159,159,2.1,14,23
2023-08-02T19:00:00-05:00,ORANGE,564,564,1.9,13,83
2023-08-02T19:00:00-05:00,ORANGEHOPPER,302,302,3.2,11,44
2023-08-02T19:00:00-05:00,PINK,111,111,2.0,8,17
2023-08-02T19:00:00-05:00,RAVEN,172,172,3.0,23,25
2023-08-02T19:00:00-05:00,RED,"1,102","1,102",4.5,33,53
2023-08-02T19:00:00-05:00,RUBY EVENING,56,56,1.9,13,10
2023-08-02T19:00:00-05:00,SILVER,199,199,1.0,12,64
2023-08-02T19:00:00-05:00,SILVER LIMITED EVENING,74,74,1.1,7,32
2023-08-02T19:00:00-05:00,TEAL,647,647,3.4,19,72
2023-08-02T19:00:00-05:00,TEAL EVENING,163,163,2.3,11,30
2023-08-02T19:00:00-05:00,YELLOW,928,928,4.7,29,52
2023-08-02T19:00:00-05:00,YELLOW EVENING,252,252,3.0,23,20
2023-08-03T19:00:00-05:00,BLUE,312,312,2.4,13,45
2023-08-03T19:00:00-05:00,BRONZE,152,152,1.4,8,34
2023-08-03T19:00:00-05:00,BROWN,686,686,1.8,12,62
2023-08-03T19:00:00-05:00,GOLD,674,674,1.8,14,70
2023-08-03T19:00:00-05:00,GOLDHOPPER,133,133,1.6,9,31
2023-08-03T19:00:00-05:00,GREEN,"1,331","1,331",2.8,20,89
2023-08-03T19:00:00-05:00,GREEN EVENING,322,322,2.8,21,20
2023-08-03T19:00:00-05:00,GREEN EXPRESS,123,123,1.4,15,18
2023-08-03T19:00:00-05:00,GREENHOPPER,745,745,4.3,21,34
2023-08-03T19:00:00-05:00,GREENHOPPER EVENING,198,198,3.0,17,14
2023-08-03T19:00:00-05:00,GREY,810,810,3.6,17,60
2023-08-03T19:00:00-05:00,GREY EVENING,199,199,3.6,17,15
2023-08-03T19:00:00-05:00,ILLINI,3,3,0.9,3,2
2023-08-03T19:00:00-05:00,ILLINI LIMITED,519,519,2.3,24,75
2023-08-03T19:00:00-05:00,ILLINI LIMITED EVENING,149,149,1.7,11,32
2023-08-03T19:00:00-05:00,LAVENDER,598,598,5.5,22,47
2023-08-03T19:00:00-05:00,LIME EVENING,20,20,0.9,5,8
2023-08-03T19:00:00-05:00,LINK,316,316,2.1,18,62
2023-08-03T19:00:00-05:00,NAVY,113,113,1.7,11,25
2023-08-03T19:00:00-05:00,ORANGE,524,524,1.9,13,82
2023-08-03T19:00:00-05:00,ORANGEHOPPER,315,315,3.3,13,44
2023-08-03T19:00:00-05:00,PINK,95,95,1.4,6,18
2023-08-03T19:00:00-05:00,RAVEN,104,104,1.6,13,25
2023-08-03T19:00:00-05:00,RED,"1,110","1,110",4.3,27,55
2023-08-03T19:00:00-05:00,RUBY EVENING,69,69,1.9,9,10
2023-08-03T19:00:00-05:00,SILVER,212,212,1.2,7,64
2023-08-03T19:00:00-05:00,SILVER LIMITED EVENING,69,69,1.1,7,32
2023-08-03T19:00:00-05:00,TEAL,620,620,3.3,17,73
2023-08-03T19:00:00-05:00,TEAL EVENING,168,168,2.4,11,30
2023-08-03T19:00:00-05:00,YELLOW,"1,319","1,319",6.2,40,51
2023-08-03T19:00:00-05:00,YELLOW EVENING,337,337,3.7,20,20
2023-08-04T19:00:00-05:00,GREEN EVENING SATURDAY,254,254,2.0,17,21
2023-08-04T19:00:00-05:00,GREEN SATURDAY,"1,083","1,083",3.9,33,48
2023-08-04T19:00:00-05:00,GREENHOPPER EVENING SATURDAY,180,180,2.0,12,21
2023-08-04T19:00:00-05:00,GREY EVENING SATURDAY,152,152,2.7,13,16
2023-08-04T19:00:00-05:00,GREY SATURDAY,781,781,4.5,17,43
2023-08-04T19:00:00-05:00,ILLINI LIMITED EVENING SATURDAY,133,133,1.3,8,36
2023-08-04T19:00:00-05:00,ILLINI LIMITED SATURDAY,414,414,2.2,16,68
2023-08-04T19:00:00-05:00,LAVENDER SATURDAY,311,311,3.0,12,50
2023-08-04T19:00:00-05:00,LIME EVENING SATURDAY,7,7,0.2,3,6
2023-08-04T19:00:00-05:00,LIME SATURDAY,76,76,1.7,6,19
2023-08-04T19:00:00-05:00,RED SATURDAY,367,367,2.7,26,42
2023-08-04T19:00:00-05:00,RUBY EVENING SATURDAY,33,33,1.2,9,8
2023-08-04T19:00:00-05:00,RUBY SATURDAY,170,170,1.7,11,27
2023-08-04T19:00:00-05:00,SILVER LIMITED EVENING SATURDAY,100,100,1.4,14,32
2023-08-04T19:00:00-05:00,SILVER LIMITED SATURDAY,154,154,1.1,7,68
2023-08-04T19:00:00-05:00,TEAL EVENING SATURDAY,104,104,1.6,15,30
2023-08-04T19:00:00-05:00,TEAL SATURDAY,395,395,2.2,11,74
2023-08-04T19:00:00-05:00,YELLOW EVENING SATURDAY,327,327,3.2,19,23
2023-08-04T19:00:00-05:00,YELLOW LATE NIGHT SATURDAY,0,0,0.0,0,2
2023-08-04T19:00:00-05:00,YELLOW SATURDAY,858,858,5.4,27,43
2023-08-05T19:00:00-05:00,GREEN SUNDAY,981,981,4.0,23,45
2023-08-05T19:00:00-05:00,GREY SUNDAY,712,712,5.0,17,39
2023-08-05T19:00:00-05:00,ILLINI LIMITED SUNDAY,316,316,2.2,13,58
2023-08-05T19:00:00-05:00,LAVENDER SUNDAY,371,371,4.1,15,42
2023-08-05T19:00:00-05:00,LIME SUNDAY,59,59,0.6,7,29
2023-08-05T19:00:00-05:00,RUBY SUNDAY,156,156,1.6,14,21
2023-08-05T19:00:00-05:00,SILVER LIMITED SUNDAY,121,121,1.2,6,51
2023-08-05T19:00:00-05:00,TEAL SUNDAY,223,223,3.4,15,27
2023-08-05T19:00:00-05:00,YELLOW SUNDAY,801,801,5.3,25,38
2023-08-06T19:00:00-05:00,BLUE,368,368,2.6,21,46
2023-08-06T19:00:00-05:00,BRONZE,169,169,1.8,16,35
2023-08-06T19:00:00-05:00,BROWN,585,585,1.8,16,60
2023-08-06T19:00:00-05:00,GOLD,498,498,1.6,23,58
2023-08-06T19:00:00-05:00,GOLDHOPPER,155,155,2.1,14,27
2023-08-06T19:00:00-05:00,GREEN,"1,373","1,373",3.1,29,85
2023-08-06T19:00:00-05:00,GREEN EVENING,354,354,2.7,22,23
2023-08-06T19:00:00-05:00,GREEN EXPRESS,124,124,1.8,15,17
2023-08-06T19:00:00-05:00,GREENHOPPER,749,749,4.9,27,34
2023-08-06T19:00:00-05:00,GREENHOPPER EVENING,124,124,1.9,8,16
2023-08-06T19:00:00-05:00,GREY,760,760,3.7,20,60
2023-08-06T19:00:00-05:00,GREY EVENING,216,216,4.2,20,15
2023-08-06T19:00:00-05:00,ILLINI,4,4,1.3,4,2
2023-08-06T19:00:00-05:00,ILLINI LIMITED,607,607,3.0,18,75
2023-08-06T19:00:00-05:00,ILLINI LIMITED EVENING,131,131,1.4,10,30
2023-08-06T19:00:00-05:00,LAVENDER,471,471,4.2,14,46
2023-08-06T19:00:00-05:00,LIME EVENING,26,26,1.5,5,8
2023-08-06T19:00:00-05:00,LINK,258,258,1.8,10,62
2023-08-06T19:00:00-05:00,NAVY,114,114,1.9,7,23
2023-08-06T19:00:00-05:00,ORANGE,601,601,2.1,19,85
2023-08-06T19:00:00-05:00,ORANGEHOPPER,277,277,3.3,12,44
2023-08-06T19:00:00-05:00,PINK,113,113,1.5,5,19
2023-08-06T19:00:00-05:00,RAVEN,96,96,1.7,7,25
2023-08-06T19:00:00-05:00,RED,"1,005","1,005",4.0,21,55
2023-08-06T19:00:00-05:00,RUBY EVENING,65,65,2.4,7,10
2023-08-06T19:00:00-05:00,SILVER,150,150,0.7,6,64
2023-08-06T19:00:00-05:00,SILVER LIMITED EVENING,47,47,0.6,5,32
2023-08-06T19:00:00-05:00,TEAL,527,527,3.2,21,72
2023-08-06T19:00:00-05:00,TEAL EVENING,130,130,2.0,7,30
2023-08-06T19:00:00-05:00,YELLOW,"1,172","1,172",5.9,28,55
2023-08-06T19:00:00-05:00,YELLOW EVENING,270,270,3.8,18,19
2023-08-07T19:00:00-05:00,BLUE,361,361,2.4,19,47
2023-08-07T19:00:00-05:00,BRONZE,168,168,1.6,20,35
2023-08-07T19:00:00-05:00,BROWN,698,698,2.0,14,64
2023-08-07T19:00:00-05:00,GOLD,563,563,1.9,16,59
2023-08-07T19:00:00-05:00,GOLDHOPPER,150,150,1.9,14,30
2023-08-07T19:00:00-05:00,GREEN,"1,402","1,402",3.2,25,85
2023-08-07T19:00:00-05:00,GREEN EVENING,274,274,3.1,20,19
2023-08-07T19:00:00-05:00,GREEN EXPRESS,137,137,1.8,21,18
2023-08-07T19:00:00-05:00,GREENHOPPER,771,771,5.2,46,33
2023-08-07T19:00:00-05:00,GREENHOPPER EVENING,160,160,3.1,13,14
2023-08-07T19:00:00-05:00,GREY,747,747,3.5,20,60
2023-08-07T19:00:00-05:00,GREY EVENING,191,191,3.9,13,15
2023-08-07T19:00:00-05:00,ILLINI,4,4,1.5,4,2
2023-08-07T19:00:00-05:00,ILLINI LIMITED,711,711,3.4,25,74
2023-08-07T19:00:00-05:00,ILLINI LIMITED EVENING,159,159,1.7,17,30
2023-08-07T19:00:00-05:00,LAVENDER,503,503,5.0,17,46
2023-08-07T19:00:00-05:00,LIME EVENING,21,21,1.3,7,8
2023-08-07T19:00:00-05:00,LINK,269,269,1.8,12,62
2023-08-07T19:00:00-05:00,NAVY,134,134,2.4,11,23
2023-08-07T19:00:00-05:00,ORANGE,542,542,1.8,13,83
2023-08-07T19:00:00-05:00,ORANGEHOPPER,322,322,3.2,21,46
2023-08-07T19:00:00-05:00,PINK,121,121,1.8,8,19
2023-08-07T19:00:00-05:00,RAVEN,117,117,2.4,11,25
2023-08-07T19:00:00-05:00,RED,"1,097","1,097",4.6,21,54
2023-08-07T19:00:00-05:00,RUBY EVENING,66,66,2.0,12,10
2023-08-07T19:00:00-05:00,SILVER,238,238,1.3,11,64
2023-08-07T19:00:00-05:00,SILVER LIMITED EVENING,45,45,0.7,4,32
2023-08-07T19:00:00-05:00,TEAL,597,597,3.5,20,72
2023-08-07T19:00:00-05:00,TEAL EVENING,141,141,2.1,12,30
2023-08-07T19:00:00-05:00,YELLOW,"1,232","1,232",6.3,31,54
2023-08-07T19:00:00-05:00,YELLOW EVENING,337,337,5.1,23,20
2023-08-08T19:00:00-05:00,BLUE,301,301,2.3,24,46
2023-08-08T19:00:00-05:00,BRONZE,140,140,1.6,12,32
2023-08-08T19:00:00-05:00,BROWN,627,627,1.9,14,63
2023-08-08T19:00:00-05:00,GOLD,669,669,1.7,16,74
2023-08-08T19:00:00-05:00,GOLDHOPPER,199,199,2.3,17,34
2023-08-08T19:00:00-05:00,GREEN,"1,415","1,415",3.1,26,87
2023-08-08T19:00:00-05:00,GREEN EVENING,279,279,2.5,15,19
2023-08-08T19:00:00-05:00,GREEN EXPRESS,130,130,1.8,18,17
2023-08-08T19:00:00-05:00,GREENHOPPER,700,700,4.7,20,33
2023-08-08T19:00:00-05:00,GREENHOPPER EVENING,140,140,2.6,12,14
2023-08-08T19:00:00-05:00,GREY,535,535,3.3,15,44
2023-08-08T19:00:00-05:00,GREY EVENING,124,124,3.0,10,15
2023-08-08T19:00:00-05:00,ILLINI,4,4,1.5,4,2
2023-08-08T19:00:00-05:00,ILLINI LIMITED,656,656,3.0,19,76
2023-08-08T19:00:00-05:00,ILLINI LIMITED EVENING,95,95,1.0,9,30
2023-08-08T19:00:00-05:00,LAVENDER,444,444,4.2,20,46
2023-08-08T19:00:00-05:00,LIME EVENING,16,16,1.3,5,8
2023-08-08T19:00:00-05:00,LINK,263,263,1.8,16,63
2023-08-08T19:00:00-05:00,NAVY,137,137,2.1,12,23
2023-08-08T19:00:00-05:00,ORANGE,462,462,1.7,12,84
2023-08-08T19:00:00-05:00,ORANGEHOPPER,308,308,3.2,13,45
2023-08-08T19:00:00-05:00,PINK,113,113,1.9,10,17
2023-08-08T19:00:00-05:00,RAVEN,93,93,1.5,6,25
2023-08-08T19:00:00-05:00,RED,"1,002","1,002",3.9,18,56
2023-08-08T19:00:00-05:00,RUBY EVENING,56,56,2.4,10,10
2023-08-08T19:00:00-05:00,SILVER,186,186,1.0,8,64
2023-08-08T19:00:00-05:00,SILVER LIMITED EVENING,54,54,0.9,6,32
2023-08-08T19:00:00-05:00,TEAL,630,630,3.5,21,76
2023-08-08T19:00:00-05:00,TEAL EVENING,166,166,2.4,8,30
2023-08-08T19:00:00-05:00,YELLOW,861,861,4.7,23,51
2023-08-08T19:00:00-05:00,YELLOW EVENING,230,230,2.9,15,23
2023-08-09T19:00:00-05:00,BLUE,428,428,2.8,23,47
2023-08-09T19:00:00-05:00,BRONZE,176,176,1.8,15,34
2023-08-09T19:00:00-05:00,BROWN,675,675,2.0,20,60
2023-08-09T19:00:00-05:00,GOLD,837,837,2.0,40,74
2023-08-09T19:00:00-05:00,GOLDHOPPER,157,157,1.8,8,34
2023-08-09T19:00:00-05:00,GREEN,"1,511","1,511",3.2,49,88
2023-08-09T19:00:00-05:00,GREEN EVENING,382,382,3.6,29,19
2023-08-09T19:00:00-05:00,GREEN EXPRESS,164,164,2.0,20,18
2023-08-09T19:00:00-05:00,GREENHOPPER,797,797,5.5,20,33
2023-08-09T19:00:00-05:00,GREENHOPPER EVENING,189,189,3.2,18,16
2023-08-09T19:00:00-05:00,GREY,849,849,4.1,18,62
2023-08-09T19:00:00-05:00,GREY EVENING,190,190,3.3,11,15
2023-08-09T19:00:00-05:00,ILLINI,4,4,1.5,4,2
2023-08-09T19:00:00-05:00,ILLINI LIMITED,709,709,3.1,27,79
2023-08-09T19:00:00-05:00,ILLINI LIMITED EVENING,141,141,1.6,12,30
2023-08-09T19:00:00-05:00,LAVENDER,495,495,5.0,19,44
2023-08-09T19:00:00-05:00,LIME EVENING,36,36,2.3,11,7
2023-08-09T19:00:00-05:00,LINK,261,261,1.7,14,62
2023-08-09T19:00:00-05:00,NAVY,129,129,1.7,9,23
2023-08-09T19:00:00-05:00,ORANGE,506,506,2.1,14,65
2023-08-09T19:00:00-05:00,ORANGEHOPPER,224,224,3.4,11,31
2023-08-09T19:00:00-05:00,PINK,124,124,2.0,7,18
2023-08-09T19:00:00-05:00,RAVEN,109,109,1.8,7,25
2023-08-09T19:00:00-05:00,RED,"1,066","1,066",4.3,17,54
2023-08-09T19:00:00-05:00,RUBY EVENING,62,62,2.2,10,10
2023-08-09T19:00:00-05:00,SILVER,226,226,1.2,13,64
2023-08-09T19:00:00-05:00,SILVER LIMITED EVENING,57,57,0.8,6,32
2023-08-09T19:00:00-05:00,TEAL,701,701,4.0,21,72
2023-08-09T19:00:00-05:00,TEAL EVENING,176,176,2.4,9,30
2023-08-09T19:00:00-05:00,YELLOW,"1,341","1,341",6.0,39,58
2023-08-09T19:00:00-05:00,YELLOW EVENING,377,377,4.8,23,20
2023-08-10T19:00:00-05:00,BLUE,328,328,2.5,19,46
2023-08-10T19:00:00-05:00,BRONZE,142,142,1.3,10,35
2023-08-10T19:00:00-05:00,BROWN,508,508,2.1,16,47
2023-08-10T19:00:00-05:00,GOLD,807,807,2.0,31,74
2023-08-10T19:00:00-05:00,GOLDHOPPER,207,207,2.2,26,33
2023-08-10T19:00:00-05:00,GREEN,"1,470","1,470",3.2,31,86
2023-08-10T19:00:00-05:00,GREEN EVENING,442,442,4.0,27,19
2023-08-10T19:00:00-05:00,GREEN EXPRESS,130,130,1.5,14,18
2023-08-10T19:00:00-05:00,GREENHOPPER,809,809,5.7,29,33
2023-08-10T19:00:00-05:00,GREENHOPPER EVENING,212,212,3.1,16,14
2023-08-10T19:00:00-05:00,GREY,726,726,3.4,18,60
2023-08-10T19:00:00-05:00,GREY EVENING,221,221,4.4,15,15
2023-08-10T19:00:00-05:00,ILLINI,4,4,1.5,4,2
2023-08-10T19:00:00-05:00,ILLINI LIMITED,639,639,2.7,18,77
2023-08-10T19:00:00-05:00,ILLINI LIMITED EVENING,103,103,1.1,7,30
2023-08-10T19:00:00-05:00,LAVENDER,547,547,4.9,34,46
2023-08-10T19:00:00-05:00,LIME EVENING,26,26,1.9,10,8
2023-08-10T19:00:00-05:00,LINK,316,316,2.1,12,62
2023-08-10T19:00:00-05:00,NAVY,128,128,1.7,11,25
2023-08-10T19:00:00-05:00,ORANGE,564,564,2.0,14,83
2023-08-10T19:00:00-05:00,ORANGEHOPPER,308,308,3.3,14,44
2023-08-10T19:00:00-05:00,PINK,112,112,2.1,10,17
2023-08-10T19:00:00-05:00,RAVEN,97,97,1.4,9,25
2023-08-10T19:00:00-05:00,RED,"1,052","1,052",4.1,21,54
2023-08-10T19:00:00-05:00,RUBY EVENING,63,63,2.2,11,10
2023-08-10T19:00:00-05:00,SILVER,233,233,1.3,11,65
2023-08-10T19:00:00-05:00,SILVER LIMITED EVENING,62,62,0.9,6,32
2023-08-10T19:00:00-05:00,TEAL,699,699,3.7,16,74
2023-08-10T19:00:00-05:00,TEAL EVENING,218,218,2.5,16,30
2023-08-10T19:00:00-05:00,YELLOW,"1,263","1,263",5.6,32,58
2023-08-10T19:00:00-05:00,YELLOW EVENING,390,390,4.0,42,21
2023-08-11T19:00:00-05:00,GREEN EVENING SATURDAY,371,371,3.0,21,21
2023-08-11T19:00:00-05:00,GREEN SATURDAY,"1,582","1,582",5.4,32,51
2023-08-11T19:00:00-05:00,GREENHOPPER EVENING SATURDAY,210,210,2.2,18,21
2023-08-11T19:00:00-05:00,GREY EVENING SATURDAY,212,212,2.7,17,18
2023-08-11T19:00:00-05:00,GREY SATURDAY,"1,157","1,157",6.8,26,45
2023-08-11T19:00:00-05:00,ILLINI LIMITED EVENING SATURDAY,236,236,2.2,17,36
2023-08-11T19:00:00-05:00,ILLINI LIMITED SATURDAY,592,592,2.9,16,68
2023-08-11T19:00:00-05:00,LAVENDER SATURDAY,395,395,4.0,15,49
2023-08-11T19:00:00-05:00,LIME EVENING SATURDAY,15,15,1.5,3,6
2023-08-11T19:00:00-05:00,LIME SATURDAY,109,109,2.3,9,20
2023-08-11T19:00:00-05:00,RED SATURDAY,537,537,3.9,34,40
2023-08-11T19:00:00-05:00,RUBY EVENING SATURDAY,43,43,1.6,9,8
2023-08-11T19:00:00-05:00,RUBY SATURDAY,190,190,1.7,12,27
2023-08-11T19:00:00-05:00,SILVER LIMITED EVENING SATURDAY,87,87,1.4,6,32
2023-08-11T19:00:00-05:00,SILVER LIMITED SATURDAY,226,226,1.9,15,69
2023-08-11T19:00:00-05:00,TEAL EVENING SATURDAY,170,170,2.2,17,28
2023-08-11T19:00:00-05:00,TEAL SATURDAY,552,552,2.6,13,76
2023-08-11T19:00:00-05:00,YELLOW EVENING SATURDAY,410,410,4.3,34,24
2023-08-11T19:00:00-05:00,YELLOW LATE NIGHT SATURDAY,5,5,0.6,2,2
2023-08-11T19:00:00-05:00,YELLOW SATURDAY,"1,189","1,189",6.4,32,46
2023-08-12T19:00:00-05:00,GREEN SUNDAY,"1,080","1,080",5.5,33,37
2023-08-12T19:00:00-05:00,GREY SUNDAY,668,668,4.2,20,37
2023-08-12T19:00:00-05:00,ILLINI LIMITED SUNDAY,636,636,4.0,22,62
2023-08-12T19:00:00-05:00,LAVENDER SUNDAY,374,374,5.0,17,38
2023-08-12T19:00:00-05:00,LIME SUNDAY,65,65,1.5,15,14
2023-08-12T19:00:00-05:00,RUBY SUNDAY,124,124,1.2,19,21
2023-08-12T19:00:00-05:00,SILVER LIMITED SUNDAY,165,165,1.7,12,52
2023-08-12T19:00:00-05:00,TEAL SUNDAY,332,332,4.1,20,27
2023-08-12T19:00:00-05:00,YELLOW SUNDAY,"1,309","1,309",9.0,57,38
2023-08-13T19:00:00-05:00,1 YELLOW ALT,6,6,0.6,3,2
2023-08-13T19:00:00-05:00,1N YELLOW ALT,24,24,3.0,10,2
2023-08-13T19:00:00-05:00,1N YELLOW ALT PM,8,8,2.3,3,1
2023-08-13T19:00:00-05:00,1S YELLOW ALT,21,21,1.7,9,3
2023-08-13T19:00:00-05:00,3S LAVENDER ALT,16,16,3.0,12,1
2023-08-13T19:00:00-05:00,5E GREEN EXPRESS 1 ALT,14,14,2.1,8,1
2023-08-13T19:00:00-05:00,5E GREEN EXPRESS ALT,4,4,0.4,2,2
2023-08-13T19:00:00-05:00,5W GREEN EXPRESS 2,55,55,4.4,11,3
2023-08-13T19:00:00-05:00,7E GREY ALT,0,0,0.0,0,1
2023-08-13T19:00:00-05:00,7W GREY ALT,13,13,2.8,11,2
2023-08-13T19:00:00-05:00,BLUE,500,500,2.9,27,46
2023-08-13T19:00:00-05:00,BRONZE,221,221,2.1,17,34
2023-08-13T19:00:00-05:00,BROWN,825,825,2.3,22,59
2023-08-13T19:00:00-05:00,BROWN ALT,12,12,1.5,11,3
2023-08-13T19:00:00-05:00,BROWN ALT PM,89,89,3.3,15,5
2023-08-13T19:00:00-05:00,BROWN ALT1,18,18,1.5,4,1
2023-08-13T19:00:00-05:00,GOLD,913,913,2.3,21,75
2023-08-13T19:00:00-05:00,GOLDHOPPER,249,249,2.3,13,35
2023-08-13T19:00:00-05:00,GREEN,"1,531","1,531",3.4,28,84
2023-08-13T19:00:00-05:00,GREEN EVENING,357,357,2.7,21,20
2023-08-13T19:00:00-05:00,GREEN EXPRESS,190,190,2.9,27,14
2023-08-13T19:00:00-05:00,GREEN EXPRESS ALT,57,57,4.0,16,3
2023-08-13T19:00:00-05:00,GREENHOPPER,804,804,4.5,25,35
2023-08-13T19:00:00-05:00,GREENHOPPER EVENING,214,214,3.4,27,15
2023-08-13T19:00:00-05:00,GREY,801,801,3.7,14,61
2023-08-13T19:00:00-05:00,GREY ALT,78,78,1.9,14,8
2023-08-13T19:00:00-05:00,GREY EVENING,189,189,3.0,11,16
2023-08-13T19:00:00-05:00,ILLINI,1,1,0.0,0,2
2023-08-13T19:00:00-05:00,ILLINI LIMITED,"1,160","1,160",5.8,36,74
2023-08-13T19:00:00-05:00,ILLINI LIMITED EVENING,321,321,3.8,31,30
2023-08-13T19:00:00-05:00,LAVENDER,497,497,4.3,19,47
2023-08-13T19:00:00-05:00,LAVENDER ALT,35,35,3.4,14,4
2023-08-13T19:00:00-05:00,LIME EVENING,33,33,2.0,6,8
2023-08-13T19:00:00-05:00,LINK,381,381,2.3,11,62
2023-08-13T19:00:00-05:00,NAVY,150,150,2.1,14,23
2023-08-13T19:00:00-05:00,ORANGE,606,606,2.0,13,83
2023-08-13T19:00:00-05:00,ORANGEHOPPER,326,326,3.2,12,44
2023-08-13T19:00:00-05:00,PINK,94,94,1.4,7,18
2023-08-13T19:00:00-05:00,PINK ALT,66,66,3.5,17,5
2023-08-13T19:00:00-05:00,RAVEN,215,215,2.8,16,25
2023-08-13T19:00:00-05:00,RED,"1,217","1,217",4.6,19,54
2023-08-13T19:00:00-05:00,RUBY EVENING,52,52,1.6,8,10
2023-08-13T19:00:00-05:00,SILVER,463,463,3.0,21,64
2023-08-13T19:00:00-05:00,SILVER LIMITED EVENING,116,116,1.5,9,32
2023-08-13T19:00:00-05:00,TEAL,860,860,4.1,20,80
2023-08-13T19:00:00-05:00,TEAL EVENING,330,330,3.7,35,32
2023-08-13T19:00:00-05:00,YELLOW,"1,519","1,519",7.3,51,53
2023-08-13T19:00:00-05:00,YELLOW EVENING,415,415,4.6,21,19
2023-08-14T19:00:00-05:00,1 YELLOW ALT,23,23,5.5,22,2
2023-08-14T19:00:00-05:00,1N YELLOW ALT,94,94,18.5,46,2
2023-08-14T19:00:00-05:00,1N YELLOW ALT PM,56,56,15.5,41,1
2023-08-14T19:00:00-05:00,1S YELLOW ALT,102,102,10.5,46,3
2023-08-14T19:00:00-05:00,3S LAVENDER ALT,52,52,14.0,51,1
2023-08-14T19:00:00-05:00,5E GREEN EXPRESS 1 ALT,48,48,7.7,25,1
2023-08-14T19:00:00-05:00,5E GREEN EXPRESS ALT,49,49,4.9,31,2
2023-08-14T19:00:00-05:00,5W GREEN EXPRESS 2,136,136,9.5,28,4
2023-08-14T19:00:00-05:00,7E GREY ALT,0,0,0.0,0,2
